tempo,v_in,v_out_1,v_out_0.1,v_out_0.01
7.5600000000000005,-1.0,-0.16458471546739925,-0.9926046055622685,1.0000000000000493
7.57,-1.0,-0.1728972360075842,-0.9933083702551303,1.0000000000000493
7.58,-1.0,-0.18112704551783257,-0.9939451630037072,1.000000000000049
7.59,-1.0,-0.1892749670842389,-0.9945213567840073,1.0000000000000488
7.6000000000000005,-1.0,-0.19734181565741343,-0.9950427186188305,1.0000000000000486
7.61,-1.0,-0.20532839790461366,-0.9955144662303609,1.0000000000000484
7.62,-1.0,-0.21323551239035254,-0.9959413212018959,1.0000000000000484
7.63,-1.0,-0.22106394961116393,-0.99632755546675,1.0000000000000482
7.640000000000001,-1.0,-0.22881449245076513,-0.9966770345761442,1.000000000000048
7.65,-1.0,-0.2364879160238228,-0.9969932558477858,1.0000000000000477
7.66,-1.0,-0.24408498776550405,-0.9972793852172701,1.0000000000000477
7.67,-1.0,-0.2516064675201131,-0.9975382860314501,1.0000000000000475
7.68,-1.0,-0.259053107491967,-0.9977725492693827,1.0000000000000473
7.69,-1.0,-0.266425651772745,-0.9979845198321808,1.000000000000047
7.7,-1.0,-0.27372483750136756,-0.9981763192298876,1.0000000000000469
7.71,-1.0,-0.280951394596348,-0.9983498656377987,1.0000000000000469
7.72,-1.0,-0.2881060457465564,-0.9985068972185791,1.0000000000000466
7.73,-1.0,-0.2951895064885256,-0.9986489849886538,1.0000000000000464
7.74,-1.0,-0.302202485282626,-0.9987775511466773,1.0000000000000462
7.75,-1.0,-0.3091456835881198,-0.9988938830009289,1.0000000000000462
7.76,-1.0,-0.31601979593708224,-0.9989991438718292,1.000000000000046
7.7700000000000005,-1.0,-0.32282551000719945,-0.9990943882622381,1.0000000000000457
7.78,-1.0,-0.3295635066934357,-0.9991805686707742,1.0000000000000455
7.79,-1.0,-0.33623446017857994,-0.9992585479092555,1.0000000000000453
7.8,-1.0,-0.3428390377269724,-0.9993291065804646,1.0000000000000453
7.8100000000000005,-1.0,-0.3493778991399798,-0.9993929504704976,1.000000000000045
7.82,-1.0,-0.355851698287409,-0.9994507190913919,1.0000000000000449
7.83,-1.0,-0.36226108258191003,-0.9995029900827557,1.0000000000000446
7.84,-1.0,-0.36860669296451026,-0.9995502869216198,1.0000000000000444
7.8500000000000005,-1.0,-0.37488916396022987,-0.9995930830261428,1.0000000000000444
7.86,-1.0,-0.381109123732265,-0.9996318061450992,1.0000000000000442
7.87,-1.0,-0.3872671941347456,-0.9996668445356796,1.000000000000044
7.88,-1.0,-0.3933639907640574,-0.9996985485329283,1.0000000000000437
7.890000000000001,-1.0,-0.399400123008738,-0.9997272359912235,1.0000000000000437
7.9,-1.0,-0.4053761940979383,-0.9997531935326441,1.0000000000000435
7.91,-1.0,-0.41129280114846023,-0.9997766800277719,1.0000000000000433
7.92,-1.0,-0.4171505354673503,-0.9997979309613906,1.000000000000043
7.930000000000001,-1.0,-0.4229499833908859,-0.9998171595671593,1.0000000000000429
7.94,-1.0,-0.42869172591221816,-0.9998345586611762,1.0000000000000429
7.95,-1.0,-0.43437633839821593,-0.9998503014348015,1.0000000000000426
7.96,-1.0,-0.44000438877037856,-0.9998645465390172,1.0000000000000424
7.97,-1.0,-0.4455764391004127,-0.9998774367557041,1.0000000000000422
7.98,-1.0,-0.45109304557129415,-0.999889099915517,1.0000000000000422
7.99,-1.0,-0.4565547611067356,-0.9998996534877448,1.000000000000042
8.0,1.0,-0.46196210525557013,-0.9999092020218827,1.0000000000000417
8.01,1.0,-0.4474154090406553,-0.809592687028616,1.0000000000000415
8.02,1.0,-0.4330133850724835,-0.6373871781264524,1.0000000000000413
8.03,1.0,-0.41875466364953856,-0.4815691849747327,1.0000000000000413
8.040000000000001,1.0,-0.4046378188753717,-0.3405792306755936,1.000000000000041
8.05,1.0,-0.39066143899966704,-0.21300624826727727,1.0000000000000409
8.06,1.0,-0.37682412589992986,-0.09757344027498203,1.0000000000000406
8.07,1.0,-0.3631244956952674,0.006874483507926993,1.0000000000000406
8.08,1.0,-0.34956117847689083,0.10138287304430645,1.0000000000000404
8.09,1.0,-0.33613281807439604,0.18689760188168641,1.0000000000000402
8.1,1.0,-0.32283807190951685,0.2642745229034742,1.00000000000004
8.11,1.0,-0.30967561084987905,0.33428805696600644,1.0000000000000397
8.120000000000001,1.0,-0.29664411906275173,0.39763892325380773,1.0000000000000397
8.13,1.0,-0.28374229386824124,0.4549611581836225,1.0000000000000395
8.14,1.0,-0.2709688450274693,0.5068284613205843,1.0000000000000393
8.15,1.0,-0.25832249491660986,0.5537599382327246,1.000000000000039
8.16,1.0,-0.24580197891129768,0.5962252944779838,1.0000000000000389
8.17,1.0,-0.23340604486501476,0.634649537826815,1.0000000000000389
8.18,1.0,-0.2211334529566523,0.6694172306654714,1.0000000000000386
8.19,1.0,-0.20898297553807305,0.7008763379471645,1.0000000000000384
8.2,1.0,-0.19695339698167372,0.7293417170169761,1.0000000000000382
8.21,1.0,-0.18504351352794504,0.7550982562516235,1.0000000000000382
8.22,1.0,-0.1732521338338282,0.7784037376259716,1.000000000000038
8.23,1.0,-0.16157808059865797,0.7994914092246176,1.0000000000000377
8.24,1.0,-0.1500201866269925,0.8185723230474259,1.0000000000000375
8.25,1.0,-0.13857729609026687,0.8358374488520348,1.0000000000000373
8.26,1.0,-0.12724826458726632,0.8514595800156611,1.0000000000000373
8.27,1.0,-0.11603195901279087,0.8655950695909386,1.000000000000037
8.28,1.0,-0.10492725742631956,0.8783853890287835,1.0000000000000369
8.290000000000001,1.0,-0.09393304892067296,0.8899585488328592,1.0000000000000366
8.3,1.0,-0.0830482335509571,0.9004303771144941,1.0000000000000366
8.31,1.0,-0.07227172369402651,0.9099056788473913,1.0000000000000364
8.32,1.0,-0.061602442224380334,0.9184792864012915,1.0000000000000362
8.33,1.0,-0.05103932221164492,0.926237005208802,1.000000000000036
8.34,1.0,-0.04058130729665848,0.9332564819192867,1.0000000000000357
8.35,1.0,-0.030227351573247047,0.9396079663863091,1.0000000000000357
8.36,1.0,-0.019976419470000728,0.9453550282964741,1.0000000000000355
8.370000000000001,1.0,-0.009827485632047963,0.9505551836800828,1.0000000000000353
8.38,1.0,0.00022046519716113766,0.9552604799207058,1.000000000000035
8.39,1.0,0.010168437725345036,0.9595180071058859,1.0000000000000349
8.4,1.0,0.020017425983750607,0.963370378135077,1.0000000000000349
8.41,1.0,0.029768414848457485,0.9668561470461727,1.0000000000000346
8.42,1.0,0.03942237944929169,0.9700102016305684,1.0000000000000344
8.43,1.0,0.04898028526322353,0.9728641074604233,1.0000000000000342
8.44,1.0,0.058443088223159204,0.9754464290129241,1.0000000000000342
8.45,1.0,0.06781173482673225,0.9777830098044507,1.000000000000034
8.46,1.0,0.0770871622450968,0.979897235983226,1.0000000000000338
8.47,1.0,0.08627029791778545,0.9818102665213031,1.0000000000000335
8.48,1.0,0.09536206035881921,0.9835412484829655,1.0000000000000333
8.49,1.0,0.10436335786803291,0.9851075053713256,1.0000000000000333
8.5,1.0,0.11327509063509003,0.986524713616539,1.000000000000033
8.51,1.0,0.12209814991445402,0.9878070564549382,1.0000000000000329
8.52,1.0,0.1308334181310501,0.9889673684397869,1.0000000000000326
8.53,1.0,0.13948176898486772,0.9900172618800466,1.0000000000000326
8.540000000000001,1.0,0.14804406755450528,0.9909672449982,1.0000000000000324
8.55,1.0,0.1565211703973924,0.9918268251101898,1.0000000000000322
8.56,1.0,0.1649139248504352,0.9926046055414615,1.000000000000032
8.57,1.0,0.17322316968798238,0.9933083702360598,1.0000000000000318
8.58,1.0,0.18144973584555252,0.9939451629916835,1.0000000000000318
8.59,1.0,0.18959444601526876,0.9945213567711025,1.0000000000000315
8.6,1.0,0.19765811473080488,0.9950427186044948,1.0000000000000313
8.61,1.0,0.20564154845075178,0.9955144662163767,1.000000000000031
8.620000000000001,1.0,0.21354554564040656,0.9959413211929263,1.0000000000000309
8.63,1.0,0.22137089685197525,0.9963275554577157,1.0000000000000309
8.64,1.0,0.22911838480321012,0.9966770346318121,1.0000000000000306
8.65,1.0,0.23678878445445417,0.9969932559460082,1.0000000000000304
8.66,1.0,0.24438286300209558,0.9972793851780284,1.0000000000000302
8.67,1.0,0.25190137965128334,0.9975382859896358,1.0000000000000302
8.68,1.0,0.2593450862640335,0.997772549214592,1.00000000000003
8.69,1.0,0.2667147272348498,0.9979845196643976,1.0000000000000298
8.700000000000001,1.0,0.27401103951361305,0.998176319065889,1.0000000000000295
8.71,1.0,0.2812347526684577,0.9983498656184167,1.0000000000000293
8.72,1.0,0.28838658894688673,0.9985068971120471,1.0000000000000293
8.73,1.0,0.29546726333509954,0.9986489850652658,1.000000000000029
8.74,1.0,0.3024774836155519,0.9987775511014775,1.0000000000000289
8.75,1.0,0.30941795042274023,0.9988938829651469,1.0000000000000286
8.76,1.0,0.3162893573024968,0.9989991438808306,1.0000000000000286
8.77,1.0,0.323092391966368,0.9990943881973909,1.0000000000000284
8.78,1.0,0.32982773544261706,0.9991805687274361,1.0000000000000282
8.790000000000001,1.0,0.33649606128387227,0.9992585478904388,1.000000000000028
8.8,1.0,0.34309803632893576,0.9993291065937271,1.0000000000000278
8.81,1.0,0.34963432076588935,0.9993929504699267,1.0000000000000278
8.82,1.0,0.35610556819417616,0.9994507190533735,1.0000000000000275
8.83,1.0,0.36251242568567665,0.9995029901078004,1.0000000000000273
8.84,1.0,0.36885553384477093,0.9995502868970142,1.000000000000027
8.85,1.0,0.3751355268673898,0.9995930829061825,1.0000000000000269
8.86,1.0,0.381353032599053,0.999631806151206,1.0000000000000269
8.870000000000001,1.0,0.38750867271191697,0.9996668445217438,1.0000000000000266
8.88,1.0,0.3936030631660579,0.9996985484948029,1.0000000000000264
8.89,1.0,0.3996368134677877,0.9997272358477766,1.0000000000000262
8.9,1.0,0.405610527002608,0.9997531934820729,1.0000000000000262
8.91,1.0,0.41152480114817785,0.9997766801627073,1.000000000000026
8.92,1.0,0.4173802273327738,0.9997979311882005,1.0000000000000258
8.93,1.0,0.42317739109300917,0.9998171596843701,1.0000000000000255
8.94,1.0,0.4289168721308105,0.9998345588147267,1.0000000000000253
8.950000000000001,1.0,0.4345992443696526,0.9998503016766446,1.0000000000000253
8.96,1.0,0.44022507601004707,0.9998645464699564,1.000000000000025
8.97,1.0,0.44579492958457123,0.9998774367247599,1.0000000000000249
8.98,1.0,0.45130936207470745,0.9998890999655954,1.0000000000000246
8.99,1.0,0.45676892501144983,0.9998996533373954,1.0000000000000246
9.0,-1.0,0.4621741068360182,0.9999091908210079,1.0000000000000244
9.01,-1.0,0.44762524224296296,0.8095926663650155,1.0000000000000242
9.02,-1.0,0.43322113040273214,0.6373871598789573,1.000000000000024
9.03,-1.0,0.4189603418796989,0.48156917171403774,1.0000000000000238
9.040000000000001,-1.0,0.40484145057314747,0.3405792274525715,1.0000000000000238
9.05,-1.0,0.39086304443905373,0.2130062566206657,1.0000000000000235
9.06,-1.0,0.3770237252636575,0.09757343628283971,1.0000000000000233
9.07,-1.0,0.36332210909329554,-0.006874492455006112,1.000000000000023
9.08,-1.0,0.34975682586007106,-0.10138288096374444,1.000000000000023
9.09,-1.0,0.3363265192238735,-0.1868976079045453,1.0000000000000229
9.1,-1.0,0.3230298464257694,-0.26427453196731504,1.0000000000000226
9.11,-1.0,0.3098654781413943,-0.3342880684525572,1.0000000000000224
9.120000000000001,-1.0,0.29683209833426805,-0.3976389399367298,1.0000000000000222
9.13,-1.0,0.28392840365564953,-0.45496117649789525,1.0000000000000222
9.14,-1.0,0.2711531034945026,-0.5068284803946731,1.000000000000022
9.15,-1.0,0.25850492031939704,-0.5537599577876409,1.0000000000000218
9.16,-1.0,0.24598258921212413,-0.5962253147093688,1.0000000000000215
9.17,-1.0,0.23358485771462226,-0.6346495586284564,1.0000000000000213
9.18,-1.0,0.22131048567590164,-0.6694172519396305,1.0000000000000213
9.19,-1.0,0.20915824509896966,-0.7008763611663543,1.000000000000021
9.200000000000001,-1.0,0.19712692006711602,-0.7293417410038829,1.0000000000000209
9.21,-1.0,0.18521530846484688,-0.7550982855780389,1.0000000000000207
9.22,-1.0,0.17342221974820515,-0.7784037604687513,1.0000000000000207
9.23,-1.0,0.16174647458643893,-0.7994914259567091,1.0000000000000204
9.24,-1.0,0.150186905321665,-0.8185723348228133,1.0000000000000202
9.25,-1.0,0.13874235583625144,-0.8358374598448682,1.00000000000002
9.26,-1.0,0.12741168142019987,-0.8514595906456937,1.0000000000000198
9.27,-1.0,0.11619374863852812,-0.8655950787551121,1.0000000000000198
9.28,-1.0,0.10508743538850951,-0.8783853979574014,1.0000000000000195
9.290000000000001,-1.0,0.09409163184980199,-0.8899585576804853,1.0000000000000193
9.3,-1.0,0.08320523863085233,-0.9004303851284423,1.000000000000019
9.31,-1.0,0.07242716707452689,-0.9099056863805322,1.000000000000019
9.32,-1.0,0.06175633931186802,-0.9184792934264918,1.0000000000000189
9.33,-1.0,0.05119168814194493,-0.9262370136784084,1.0000000000000187
9.34,-1.0,0.04073215691170627,-0.9332564877099108,1.0000000000000184
9.35,-1.0,0.030376699395833,-0.9396079723324016,1.0000000000000182
9.36,-1.0,0.020124279986965067,-0.9453550324224732,1.0000000000000182
9.370000000000001,-1.0,0.009973874045046877,-0.9505551886393862,1.000000000000018
9.38,-1.0,-7.553342956433118e-05,-0.9552604835323772,1.0000000000000178
9.39,-1.0,-0.01002494740666618,-0.9595180113349819,1.0000000000000175
9.4,-1.0,-0.019875362901091896,-0.9633703809262375,1.0000000000000173
9.41,-1.0,-0.02962776508395547,-0.9668561501067111,1.0000000000000173
9.42,-1.0,-0.039283129393894986,-0.9700102039405083,1.000000000000017
9.43,-1.0,-0.048842421648315995,-0.9728641103359226,1.0000000000000169
9.44,-1.0,-0.05830659747087119,-0.9754464309873072,1.0000000000000167
9.450000000000001,-1.0,-0.06767660320298166,-0.9777830119815205,1.0000000000000167
9.46,-1.0,-0.07695337555479558,-0.9798972374928638,1.0000000000000164
9.47,-1.0,-0.08613784226512214,-0.9818102682989119,1.0000000000000162
9.48,-1.0,-0.09523092187209294,-0.9835412497906704,1.000000000000016
9.49,-1.0,-0.10423352382064408,-0.9851075069274912,1.0000000000000158
9.5,-1.0,-0.11314654856891171,-0.9865247146633486,1.0000000000000158
9.51,-1.0,-0.12197088767040766,-0.9878070576139122,1.0000000000000155
9.52,-1.0,-0.1307074230995467,-0.9889673692844477,1.0000000000000153
9.53,-1.0,-0.13935702820164447,-0.9900172629057505,1.000000000000015
9.540000000000001,-1.0,-0.14792056794858588,-0.9909672457182644,1.000000000000015
9.55,-1.0,-0.15639889873413187,-0.9918268259271688,1.0000000000000149
9.56,-1.0,-0.16479286846321134,-0.9926046061050562,1.0000000000000147
9.57,-1.0,-0.1731033166396613,-0.993308370887543,1.0000000000000144
9.58,-1.0,-0.18133107445243757,-0.9939451634667557,1.0000000000000142
9.59,-1.0,-0.18947696486028698,-0.9945213573374289,1.0000000000000142
9.6,-1.0,-0.19754180267488283,-0.9950427189924019,1.000000000000014
9.61,-1.0,-0.20552639464242334,-0.9955144666518462,1.0000000000000138
9.620000000000001,-1.0,-0.21343153927687308,-0.9959413215032933,1.0000000000000135
9.63,-1.0,-0.22125802681366397,-0.9963275558285221,1.0000000000000133
9.64,-1.0,-0.22900663993703518,-0.9966770350199629,1.0000000000000133
9.65,-1.0,-0.23667815352268054,-0.9969932567890273,1.000000000000013
9.66,-1.0,-0.2442733346966074,-0.9972793855835032,1.0000000000000129
9.67,-1.0,-0.25179294290088733,-0.9975382860443783,1.0000000000000127
9.68,-1.0,-0.2592377299575947,-0.9977725491805128,1.0000000000000127
9.69,-1.0,-0.26660844013093327,-0.9979845193190064,1.0000000000000124
9.700000000000001,-1.0,-0.27390581018755206,-0.9981763181592449,1.0000000000000122
9.71,-1.0,-0.2811305694550424,-0.9983498655149248,1.000000000000012
9.72,-1.0,-0.2882834400745234,-0.9985068969293012,1.0000000000000118
9.73,-1.0,-0.29536513833329364,-0.998648984896678,1.0000000000000118
9.74,-1.0,-0.30237637266412953,-0.9987775514196374,1.0000000000000115
9.75,-1.0,-0.3093178442040339,-0.9988938827160789,1.0000000000000113
9.76,-1.0,-0.3161902470998973,-0.9989991441367286,1.000000000000011
9.77,-1.0,-0.32299426857407443,-0.9990943881444847,1.000000000000011
9.78,-1.0,-0.32973058898890595,-0.9991805687251966,1.0000000000000109
9.790000000000001,-1.0,-0.33639988191018566,-0.9992585481461616,1.0000000000000107
9.8,-1.0,-0.34300281416956735,-0.9993291065411887,1.0000000000000104
9.81,-1.0,-0.3495400459259282,-0.9993929506863868,1.0000000000000102
9.82,-1.0,-0.35601223072799687,-0.9994507190019662,1.0000000000000102
9.83,-1.0,-0.362420016004511,-0.999502990137109,1.00000000000001
9.84,-1.0,-0.368764042790582,-0.999550286991267,1.0000000000000098
9.85,-1.0,-0.3750449455011567,-0.9995930828422097,1.0000000000000095
9.86,-1.0,-0.38126335223530344,-0.9996318062872349,1.0000000000000095
9.870000000000001,-1.0,-0.38741988483781686,-0.9996668445321664,1.0000000000000093
9.88,-1.0,-0.3935151589600438,-0.9996985485156412,1.000000000000009
9.89,-1.0,-0.39954978411994724,-0.9997272354592258,1.0000000000000089
9.9,-1.0,-0.405524363761386,-0.9997531927460923,1.0000000000000087
9.91,-1.0,-0.4114394953126268,-0.9997766802661733,1.0000000000000087
9.92,-1.0,-0.4172957702440822,-0.9997979321365382,1.0000000000000084
9.93,-1.0,-0.42309377414696653,-0.9998171609269091,1.0000000000000082
9.94,-1.0,-0.42883408688088204,-0.9998345594786957,1.000000000000008
9.950000000000001,-1.0,-0.4345172826051666,-0.9998503027157162,1.0000000000000078
9.96,-1.0,-0.44014392970611094,-0.9998645475694611,1.0000000000000078
9.97,-1.0,-0.4457145907783957,-0.9998774365193752,1.0000000000000075
9.98,-1.0,-0.45122982276546236,-0.9998891000005995,1.0000000000000073
9.99,-1.0,-0.4566901772643416,-0.9998996534965963,1.000000000000007
